Reef_ID,Nick_ID,Lat,Long,Unique_ID,Label.ID,GBR.Name,OldReefName,Area_desc,Shelf.position,AIMS_Sector,GreenZone,Ref.Area.km2,Geom.total.km2,Geom.CH.km2,Ungrazable
176,110,-11.434,143.1652,11054100104,11-054,U/N Reef,U/N Reef (11-054),Far Northern,2,1,1,10.93392139,16.80203278,5.683697801,0.247062913
177,126,-11.4539,143.042,11055100104,11-055,Wallace Islet Reef,Wallace Islet Reef (11-055),Far Northern,2,1,1,4.75368383,12.64632458,7.409044794,0.2441437
178,76,-11.1833,143.0328,11035100104,11-035,Milman-Aplin Reef,Milman-Aplin Reef (11-035),Far Northern,2,1,1,5.668687219,15.99099339,10.78204314,0.244782653
179,77,-11.1844,143.1976,11036100104,11-036,Parsons Reef,Parsons Reef (11-036),Far Northern,2,1,0,12.84673096,18.9747094,5.992333223,0.207308189
180,83,-11.2154,143.3181,11037100104,11-037,Collette Reef,Collette Reef (11-037),Far Northern,2,1,0,23.89944547,23.46220507,4.309867743,0.226912515
181,76,-11.2432,143.0007,11038100104,11-038,Douglas Islet Reef,Douglas Islet Reef (11-038),Far Northern,2,1,1,2.037607441,6.942509761,5.432847762,0.244776317
182,89,-11.2414,143.2571,11039100104,11-039,U/N Reef,U/N Reef (11-039),Far Northern,2,1,0,1.623635308,5.471986826,3.79067657,0.215305254
183,88,-11.2714,143.1497,11040100104,11-040,U/N Reef,U/N Reef (11-040),Far Northern,2,1,0,12.45507468,25.29689421,3.588029837,0.216750861
184,88,-11.2886,143.0342,11041101104,11-041a,U/N Reef,U/N Reef (11-041a),Far Northern,2,1,0,0.288960972,0.88855396,0.050473439,0.237745433
185,88,-11.2874,143.0462,11041102104,11-041b,U/N Reef,U/N Reef (11-041b),Far Northern,2,1,0,0.548409925,1.483497989,0.085609718,0.237745433
186,88,-11.295,143.1963,11042100104,11-042,U/N Reef,U/N Reef (11-042),Far Northern,2,1,1,11.40515178,24.40488443,6.50768361,0.2202263
187,89,-11.2974,143.2813,11043100104,11-043,Onslow Reef,Onslow Reef (11-043),Far Northern,2,1,1,0.424575229,1.208318409,0.069512936,0.237745432
188,91,-11.2769,143.3693,11044100104,11-044,Wilds Shoal,Wilds Shoal (11-044),Far Northern,2,1,0,59.00429622,74.27154892,8.769251583,0.229298847
189,93,-11.2706,143.4852,11045100104,11-045,U/N Reef,U/N Reef (11-045),Far Northern,2,1,0,10.33761404,22.26935783,1.707525811,0.221035578
190,88,-11.3191,143.1263,11046100104,11-046,U/N Reef,U/N Reef (11-046),Far Northern,2,1,1,1.364698252,4.992905795,1.158440762,0.24861401
191,88,-11.3416,143.1278,11047100104,11-047,U/N Reef,U/N Reef (11-047),Far Northern,2,1,1,3.8168002,11.34345864,4.656653617,0.249426177
192,102,-11.3292,143.4056,11048101104,11-048a,Turning Point Patches (No 1),Turning Point Patches (No 1) (11-048a),Far Northern,2,1,1,42.05220763,52.04034498,9.722709458,0.245025762
193,94,-11.2543,143.5428,11071100104,11-071,U/N Reef,U/N Reef (11-071),Far Northern,2,1,0,51.04143644,34.84048796,2.568156102,0.222562562
194,98,-11.2826,143.9955,11072100104,11-072,U/N Reef,U/N Reef (11-072),Far Northern,3,1,1,0.808564128,3.141736096,1.158899165,0.28780974
195,98,-11.2824,144.0058,11073100104,11-073,U/N Reef,U/N Reef (11-073),Far Northern,3,1,1,0.62465141,2.727155576,1.57859329,0.293853711
196,98,-11.2949,143.9963,11074100104,11-074,U/N Reef,U/N Reef (11-074),Far Northern,3,1,1,1.918250548,3.649076679,2.585255801,0.288346761
197,98,-11.2953,143.9792,11075100104,11-075,U/N Reef,U/N Reef (11-075),Far Northern,3,1,1,0.805127596,2.326786179,1.436171046,0.28406191
198,98,-11.3093,143.9808,11076100104,11-076,U/N Reef,U/N Reef (11-076),Far Northern,3,1,1,0.824632876,1.714171111,1.068702926,0.290350753
199,122,-11.5046,143.4012,11056101104,11-056a,U/N Reef,U/N Reef (11-056a),Far Northern,2,1,1,53.70041482,63.58843795,8.582444201,0.241670217
200,116,-11.4618,143.2701,11056102104,11-056b,U/N Reef,U/N Reef (11-056b),Far Northern,2,1,1,100.193613,130.5491738,7.518765355,0.227954764
201,107,-11.3969,143.3099,11056103104,11-056c,U/N Reef,U/N Reef (11-056c),Far Northern,2,1,1,33.07744393,61.08224992,4.307445628,0.226714055
202,112,-11.4603,143.378,11056104104,11-056d,U/N Reef,U/N Reef (11-056d),Far Northern,2,1,1,7.170315396,17.14307875,1.121783614,0.228089086
203,112,-11.4305,143.4389,11057100104,11-057,Cochin Reef,Cochin Reef (11-057),Far Northern,2,1,1,20.84190183,38.88061879,3.935064477,0.216643765
204,121,-11.4681,143.1247,11058100104,11-058,Parkinson Reef,Parkinson Reef (11-058),Far Northern,2,1,1,2.410829213,7.937246983,3.31255482,0.244502655
205,121,-11.472,143.1567,11059100104,11-059,Monkman Reef,Monkman Reef (11-059),Far Northern,2,1,1,7.161999774,16.91816821,4.071048929,0.245062682
206,121,-11.482,143.0751,11060100104,11-060,U/N Reef,U/N Reef (11-060),Far Northern,2,1,1,1.989430307,6.801592857,3.456924661,0.243906468
207,126,-11.4888,143.0406,11061100104,11-061,Little Boydong Reef,Little Boydong Reef (11-061),Far Northern,2,1,1,3.028580957,9.32323406,4.572953092,0.243906468
208,126,-11.498,143.0288,11062100104,11-062,Boydong Island Reef,Boydong Island Reef (11-062),Far Northern,2,1,1,4.918858283,13.85070237,4.158127085,0.244598242
209,56,-10.9777,143.4992,11063101104,11-063a,U/N Reef,U/N Reef (11-063a),Far Northern,2,1,0,10.86902096,12.80496503,0.105441225,0.224063002
210,62,-11.016,143.5894,11063102104,11-063b,U/N Reef,U/N Reef (11-063b),Far Northern,2,1,0,23.75099395,6.664114005,0.245981868,0.228214562
211,66,-11.0949,143.6618,11064100104,11-064,U/N Reef,U/N Reef (11-064),Far Northern,2,1,0,84.88413313,20.86390725,1.933210879,0.228214562
212,72,-11.1512,143.5843,11065100104,11-065,U/N Reef,U/N Reef (11-065),Far Northern,2,1,0,9.872738175,1.769357755,0.090097597,0.228214562
213,80,-11.1571,143.6947,11066100104,11-066,U/N Reef,U/N Reef (11-066),Far Northern,2,1,0,2.249603118,3.888273469,0.236205356,0.228214562
214,72,-11.1482,143.5348,11067100104,11-067,U/N Reef,U/N Reef (11-067),Far Northern,2,1,0,9.774418509,11.49270429,0.310549821,0.228214562
215,86,-11.2073,143.5889,11068100104,11-068,U/N Reef,U/N Reef (11-068),Far Northern,2,1,0,10.58031854,4.751654161,0.123998902,0.228214562
216,80,-11.1924,143.7148,11069100104,11-069,U/N Reef,U/N Reef (11-069),Far Northern,2,1,0,52.22011858,7.666163921,0.374430004,0.228214562
217,97,-11.3149,143.7982,11070101104,11-070a,Maclennan Reef (No 1),Maclennan Reef (No 1) (11-070a),Far Northern,2,1,1,5.104252108,4.977060693,3.296291701,0.253247698
218,96,-11.2526,143.6751,11070102104,11-070b,Maclennan Reef (No 2),Maclennan Reef (No 2) (11-070b),Far Northern,2,1,1,63.79086407,17.57486846,1.553297062,0.228214562
219,97,-11.2557,143.8192,11070103104,11-070c,Maclennan Reef (No 3),Maclennan Reef (No 3) (11-070c),Far Northern,2,1,1,28.23663958,0.811837233,0.008719484,0.237745429
220,117,-11.4735,143.6366,11103100104,11-103,Indefatigable Reef,Indefatigable Reef (11-103),Far Northern,2,1,1,11.55708252,10.09255014,3.043789339,0.217621583
221,118,-11.4665,143.7075,11104100104,11-104,U/N Reef,U/N Reef (11-104),Far Northern,2,1,1,18.9976713,5.211811557,0.564095736,0.228214562
222,119,-11.4759,143.9284,11105100104,11-105,U/N Reef,U/N Reef (11-105),Far Northern,3,1,1,2.535605925,5.298357311,2.163925302,0.302112097
223,120,-11.4754,144.0179,11107100104,11-107,U/N Reef,U/N Reef (11-107),Far Northern,3,1,1,2.710863058,3.684030432,1.762326754,0.293279248
224,119,-11.4779,143.9009,11108100104,11-108,U/N Reef,U/N Reef (11-108),Far Northern,3,1,1,0.739634411,2.070417863,0.868244353,0.298796798
225,119,-11.4921,143.9242,11109101104,11-109a,U/N Reef,U/N Reef (11-109a),Far Northern,3,1,1,6.615971175,9.805529287,6.434570943,0.302469809
226,119,-11.4827,143.9456,11109102104,11-109b,U/N Reef,U/N Reef (11-109b),Far Northern,3,1,1,3.682216873,5.534239197,3.681428172,0.289704749
227,119,-11.4899,143.8581,11110100104,11-110,U/N Reef,U/N Reef (11-110),Far Northern,3,1,1,2.698633357,5.063834111,3.521299532,0.319466874
228,113,-11.4992,143.5381,11111100104,11-111,U/N Reef,U/N Reef (11-111),Far Northern,2,1,1,33.90545146,47.09071088,5.675690884,0.228214562
229,55,-11.0307,143.9979,11112100104,11-112,U/N Reef,U/N Reef (11-112),Far Northern,3,1,0,2.238456098,5.765920641,2.957344644,0.299455944
230,55,-11.0393,144.0173,11113100104,11-113,U/N Reef,U/N Reef (11-113),Far Northern,3,1,0,5.779536318,10.82867959,4.66310163,0.308078828
231,74,-11.049,144.0224,11114100104,11-114,U/N Reef,U/N Reef (11-114),Far Northern,3,1,0,1.405390004,4.192315669,2.209597732,0.299843873
232,74,-11.0549,144.0336,11115100104,11-115,U/N Reef,U/N Reef (11-115),Far Northern,3,1,0,6.672122427,12.79355429,8.534906479,0.317276421
233,74,-11.0692,144.0407,11116100104,11-116,U/N Reef,U/N Reef (11-116),Far Northern,3,1,0,1.410651893,4.575416462,2.984310228,0.292333498
234,74,-11.1034,144.044,11117100104,11-117,U/N Reef,U/N Reef (11-117),Far Northern,3,1,0,11.98999098,18.92758618,10.43269316,0.292321666
235,74,-11.1316,144.0333,11118101104,11-118a,U/N Reef,U/N Reef (11-118a),Far Northern,3,1,0,3.790508834,6.891318603,3.273260803,0.342535327
236,74,-11.1407,144.0258,11118102104,11-118b,U/N Reef,U/N Reef (11-118b),Far Northern,3,1,0,0.562646363,0.719102699,0.162200862,0.299719347
237,74,-11.146,144.0584,11119100104,11-119,U/N Reef,U/N Reef (11-119),Far Northern,3,1,0,12.39817421,21.20342218,11.83162424,0.307515549
238,98,-11.3224,143.9624,11077100104,11-077,U/N Reef,U/N Reef (11-077),Far Northern,3,1,1,6.377360696,10.92437512,5.451285876,0.296553588
239,98,-11.3282,143.9818,11078100104,11-078,U/N Reef,U/N Reef (11-078),Far Northern,3,1,1,0.175149173,0.732902044,0.429320987,0.29633102
240,100,-11.3083,143.5057,11079100104,11-079,U/N Reef,U/N Reef (11-079),Far Northern,2,1,1,5.61604422,1.809837398,0.188438632,0.23225842
241,101,-11.305,143.6725,11080100104,11-080,U/N Reef,U/N Reef (11-080),Far Northern,2,1,1,12.06377615,3.622961057,0.005354289,0.228214562
242,98,-11.3482,143.9566,11081100104,11-081,U/N Reef,U/N Reef (11-081),Far Northern,3,1,1,2.140072275,5.601000297,3.190955509,0.308649934
243,98,-11.3559,143.952,11082100104,11-082,U/N Reef,U/N Reef (11-082),Far Northern,3,1,1,1.303820509,3.960141627,1.79404623,0.286585292
244,98,-11.361,143.9641,11083100104,11-083,U/N Reef,U/N Reef (11-083),Far Northern,3,1,1,0.178953492,0.49678509,0.316465897,0.285931332
245,98,-11.3644,143.9766,11084100104,11-084,U/N Reef,U/N Reef (11-084),Far Northern,3,1,1,0.964523179,3.184784293,2.280173319,0.298846885
246,98,-11.3637,143.9517,11085100104,11-085,U/N Reef,U/N Reef (11-085),Far Northern,3,1,1,0.224616929,1.122221226,0.699143999,0.276951596
247,119,-11.3724,143.9444,11087101104,11-087a,U/N Reef,U/N Reef (11-087a),Far Northern,3,1,1,1.557807523,3.923789149,1.711925385,0.32998772
248,119,-11.3715,143.959,11087102104,11-087b,U/N Reef,U/N Reef (11-087b),Far Northern,3,1,1,2.695210924,6.005242227,2.72301424,0.310058343
249,119,-11.3832,143.96,11088100104,11-088,U/N Reef,U/N Reef (11-088),Far Northern,3,1,1,1.290124627,3.37284317,2.151897525,0.291054873
250,119,-11.3913,143.9784,11089101104,11-089a,U/N Reef,U/N Reef (11-089a),Far Northern,3,1,1,0.69596688,1.578491644,0.977784179,0.290413535
251,119,-11.3922,143.9585,11089102104,11-089b,U/N Reef,U/N Reef (11-089b),Far Northern,3,1,1,2.116960616,5.066862484,2.914515049,0.2812727
252,105,-11.3364,143.5897,11090100104,11-090,U/N Reef,U/N Reef (11-090),Far Northern,2,1,1,6.084428134,4.494848164,0.184587156,0.228214562
253,119,-11.4024,143.9637,11091100104,11-091,U/N Reef,U/N Reef (11-091),Far Northern,3,1,1,1.16031846,4.046571875,1.708211634,0.287932581
254,109,-11.3711,143.7155,11092100104,11-092,U/N Reef,U/N Reef (11-092),Far Northern,2,1,1,48.94604696,5.719597834,2.219588557,0.262899917
255,109,-11.4007,143.7688,11093100104,11-093,U/N Reef,U/N Reef (11-093),Far Northern,2,1,1,5.634314115,3.406643409,2.417476763,0.260707072
256,119,-11.4116,143.9649,11094100104,11-094,U/N Reef,U/N Reef (11-094),Far Northern,3,1,1,0.296387757,1.477149564,0.922016888,0.30925019
257,119,-11.416,143.9696,11095100104,11-095,U/N Reef,U/N Reef (11-095),Far Northern,3,1,1,0.353118563,0.939211069,0.565511719,0.278968821
258,119,-11.4212,143.9751,11096100104,11-096,U/N Reef,U/N Reef (11-096),Far Northern,3,1,1,0.34579092,1.321594045,0.762338881,0.2924653
259,119,-11.4274,143.9741,11097100104,11-097,U/N Reef,U/N Reef (11-097),Far Northern,3,1,1,0.673620654,2.414109218,1.577005733,0.289998372
260,109,-11.4228,143.7677,11098100104,11-098,Risk Reef,Risk Reef (11-098),Far Northern,2,1,1,4.68801277,5.127051648,3.777863046,0.235610654
261,113,-11.4242,143.5423,11099100104,11-099,U/N Reef,U/N Reef (11-099),Far Northern,2,1,1,54.62914328,12.25872292,1.29512022,0.228214562
262,118,-11.4578,143.7689,11100100104,11-100,Shadwell Reef,Shadwell Reef (11-100),Far Northern,2,1,1,5.315432073,3.041993014,2.093977317,0.222320211
263,113,-11.4658,143.512,11101100104,11-101,U/N Reef,U/N Reef (11-101),Far Northern,2,1,1,7.056425606,7.809804204,0.712301613,0.228214562
264,119,-11.4631,143.9677,11102100104,11-102,U/N Reef,U/N Reef (11-102),Far Northern,3,1,1,4.536816116,8.70722119,5.249951697,0.289561781
265,129,-11.5527,143.5164,11157100104,11-157,U/N Reef,U/N Reef (11-157),Far Northern,2,1,1,97.44323867,88.08529171,13.14321127,0.220241443
266,133,-11.5803,143.2319,11158100104,11-158,U/N Reef,U/N Reef (11-158),Far Northern,2,1,1,8.160218384,16.72547458,6.321078654,0.244890596
267,82,-11.1852,144.06,11120100104,11-120,U/N Reef,U/N Reef (11-120),Far Northern,3,1,0,2.711466955,8.310662177,4.859494557,0.301926626
268,82,-11.1924,144.0436,11121100104,11-121,U/N Reef,U/N Reef (11-121),Far Northern,3,1,0,1.630571233,3.465480144,2.253643741,0.308467501
269,82,-11.2007,144.0466,11122100104,11-122,U/N Reef,U/N Reef (11-122),Far Northern,3,1,0,1.970860256,4.949364936,2.464932211,0.305163063
270,82,-11.2097,144.051,11123100104,11-123,U/N Reef,U/N Reef (11-123),Far Northern,3,1,0,1.575299258,3.904834301,1.898541742,0.336144238
271,82,-11.2175,144.0562,11124100104,11-124,U/N Reef,U/N Reef (11-124),Far Northern,3,1,0,0.426723919,1.43835125,0.893687981,0.31867513
272,99,-11.2613,144.0657,11125100104,11-125,Stark Reef,Stark Reef (11-125),Far Northern,3,1,1,16.89849498,32.16978761,17.12489409,0.291468696
273,98,-11.2636,144.0125,11126101104,11-126a,U/N Reef,U/N Reef (11-126a),Far Northern,3,1,1,0.219872958,1.072482157,0.587555416,0.285414661
274,98,-11.2693,144.0183,11126102104,11-126b,U/N Reef,U/N Reef (11-126b),Far Northern,3,1,1,1.599019286,4.307976618,2.104228886,0.296584824
275,98,-11.2616,144.0241,11127101104,11-127a,U/N Reef,U/N Reef (11-127a),Far Northern,3,1,1,0.735074851,1.77820483,1.057746404,0.290947219
276,98,-11.2761,144.0264,11127102104,11-127b,U/N Reef,U/N Reef (11-127b),Far Northern,3,1,1,0.702886056,2.561784703,1.266335918,0.282586523
277,98,-11.2793,144.0342,11128100104,11-128,U/N Reef,U/N Reef (11-128),Far Northern,3,1,1,2.116669738,5.493704156,2.490931353,0.299135686
278,99,-11.2763,144.0441,11129100104,11-129,U/N Reef,U/N Reef (11-129),Far Northern,3,1,1,2.355783461,4.133084941,2.390293166,0.287954122
279,120,-11.4248,144.0383,11130100104,11-130,Moulter Reef,Moulter Reef (11-130),Far Northern,3,1,1,5.66859909,13.52557543,9.14315548,0.316265483
280,120,-11.494,144.0699,11131100104,11-131,Saunders Reef,Saunders Reef (11-131),Far Northern,3,1,1,29.31900739,28.07415435,16.9125185,0.294403442
281,131,-11.5122,142.8727,11132100104,11-132,Hunter Reefs,Hunter Reefs (11-132),Far Northern,1,1,1,4.693270403,2.06248938,0.177325487,0.273867268
282,131,-11.5637,142.8437,11133100104,11-133,U/N Reef,U/N Reef (11-133),Far Northern,1,1,0,5.067777792,13.70321442,11.51621724,0.273864572
283,131,-11.5904,142.8983,11134100104,11-134,Pirie Reef,Pirie Reef (11-134),Far Northern,1,1,1,1.033394804,3.767426184,3.051037618,0.270974593
284,131,-11.6276,142.8569,11135100104,11-135,U/N Reef,U/N Reef (11-135),Far Northern,1,1,0,0.449574033,1.579084473,1.162904553,0.273867268
285,131,-11.5979,142.9397,11136100104,11-136,Hannibal Islands Reef,Hannibal Islands Reef (11-136),Far Northern,1,1,1,3.578100942,9.717191941,6.879617136,0.271585323
286,131,-11.6514,142.9075,11137100104,11-137,U/N Reef,U/N Reef (11-137),Far Northern,1,1,1,0.880798465,3.442447052,2.499401761,0.273867268
287,147,-11.7324,142.9852,11138100104,11-138,MacArthur Islands Reef,MacArthur Islands Reef (11-138),Far Northern,1,1,1,2.966549795,9.069230128,4.800770332,0.272216256
288,154,-11.7591,142.973,11139100104,11-139,U/N Reef,U/N Reef (11-139),Far Northern,1,1,1,6.407190732,16.01023601,11.10454079,0.27326307
289,153,-11.7624,142.8959,11140100104,11-140,U/N Reef,U/N Reef (11-140),Far Northern,1,1,1,0.636306954,1.496743094,0.910072813,0.273867268
290,153,-11.7697,142.9157,11141100104,11-141,U/N Reef,U/N Reef (11-141),Far Northern,1,1,1,1.183349149,2.093596948,0.521332943,0.273867268
291,153,-11.7727,142.9372,11142100104,11-142,U/N Reef,U/N Reef (11-142),Far Northern,1,1,1,4.7936114,13.68504818,8.120915887,0.273867268
292,153,-11.7707,142.9555,11143100104,11-143,U/N Reef,U/N Reef (11-143),Far Northern,1,1,1,0.09933931,0.135169938,0.059501428,0.273867268
293,167,-11.781,142.8782,11144100104,11-144,U/N Reef,U/N Reef (11-144),Far Northern,1,1,1,0.14818607,0.60524209,0.006266169,0.267195264
294,167,-11.7999,142.8562,11145100104,11-145,U/N Reef,U/N Reef (11-145),Far Northern,1,1,1,2.719582319,8.311403194,4.463706425,0.273867268
295,153,-11.7968,142.9365,11146100104,11-146,Nigger Head Reef,Nigger Head Reef (11-146),Far Northern,1,1,1,0.437401536,1.438594533,0.016596581,0.267194681
296,153,-11.8053,142.9002,11147100104,11-147,U/N Reef,U/N Reef (11-147),Far Northern,1,1,1,1.365212368,3.010585522,1.684879497,0.273867268
297,167,-11.8267,142.896,11148100104,11-148,U/N Reef,U/N Reef (11-148),Far Northern,1,1,1,0.197987948,0.514074555,0.015762007,0.273867268
298,167,-11.8489,142.8756,11149100104,11-149,U/N Reef,U/N Reef (11-149),Far Northern,1,1,1,11.67253875,26.59535818,8.949751604,0.273867268
299,153,-11.8431,142.9387,11150100104,11-150,U/N Reef,U/N Reef (11-150),Far Northern,1,1,1,0.274360644,0.450667915,0.23285059,0.273867268
300,154,-11.8619,142.9936,11151100104,11-151,U/N Reef,U/N Reef (11-151),Far Northern,1,1,1,0.623816052,0.095329442,0.044141802,0.273867268
301,167,-11.8799,142.9126,11152100104,11-152,U/N Reef,U/N Reef (11-152),Far Northern,1,1,1,5.466907027,13.97500585,5.243820999,0.273867268
302,154,-11.8844,142.9704,11153100104,11-153,U/N Reef,U/N Reef (11-153),Far Northern,1,1,1,0.192063961,0.217803948,0.07102583,0.273867268
303,121,-11.5183,143.0818,11154100104,11-154,U/N Reef,U/N Reef (11-154),Far Northern,2,1,1,2.371596025,7.847495101,3.044029039,0.243906468
304,121,-11.5316,143.1779,11155100104,11-155,U/N Reef,U/N Reef (11-155),Far Northern,2,1,1,31.78937754,47.14656787,7.983069746,0.244423314
305,126,-11.5504,143.0168,11156100104,11-156,Wizard Reef,Wizard Reef (11-156),Far Northern,2,1,1,21.54854463,46.77087682,15.23571511,0.243641704
306,154,-11.789,143.0855,11169100104,11-169,Bird Islands Reef (South),Bird Islands Reef (South) (11-169),Far Northern,1,1,1,0.757332459,3.081505774,2.451177742,0.269248334
307,155,-11.8041,143.2461,11170100104,11-170,Chimmo Shoal,Chimmo Shoal (11-170),Far Northern,2,1,0,0.174045422,0.954003804,0.010455188,0.237745432
308,155,-11.8019,143.265,11171100104,11-171,Guthray Reef,Guthray Reef (11-171),Far Northern,2,1,0,1.319752229,3.228019013,1.177618302,0.277652678
309,154,-11.8071,143.0093,11172100104,11-172,U/N Reef,U/N Reef (11-172),Far Northern,1,1,1,0.159767764,0.642636801,0.006703506,0.267194429
310,168,-11.8235,143.3696,11173100104,11-173,Cockburn Reef,Cockburn Reef (11-173),Far Northern,2,1,0,293.9392446,181.2567931,27.97697818,0.223963411
311,178,-11.8644,143.2856,11174100104,11-174,Magra Reef,Magra Reef (11-174),Far Northern,2,1,0,3.349609159,7.713430679,5.647267393,0.355541729
312,178,-11.874,143.2971,11175100104,11-175,U/N Reef,U/N Reef (11-175),Far Northern,2,1,0,0.649514477,1.528362333,0.30109571,0.22349063
313,184,-11.8952,143.1073,11176100104,11-176,Rodney Reef,Rodney Reef (11-176),Far Northern,1,1,0,2.097942857,5.269661167,3.61762286,0.273867268
314,184,-11.9064,143.1291,11177100104,11-177,U/N Reef,U/N Reef (11-177),Far Northern,1,1,0,0.785756428,1.866726072,1.095992786,0.272960922
315,185,-11.9111,143.338,11178100104,11-178,Cockburn Patch,Cockburn Patch (11-178),Far Northern,2,1,0,0.206194781,1.142078585,0.012801064,0.237745433
316,185,-11.9182,143.351,11179100104,11-179,Erlangen Patch,Erlangen Patch (11-179),Far Northern,2,1,0,0.235715766,1.025025037,0.01133481,0.237745429
317,185,-11.9204,143.3105,11180100104,11-180,Paluma Shoal,Paluma Shoal (11-180),Far Northern,2,1,0,0.126508981,0.458655066,0.02478368,0.237745433
318,133,-11.5902,143.1785,11159100104,11-159,U/N Reef,U/N Reef (11-159),Far Northern,2,1,1,16.22069924,24.75391273,8.688059986,0.245301992
